ZJNSRSBH,YC
fc8f05c4f86512ffa45ed2aa5f1e11ee,0
37596e1799903ad39a3c0a7969d1cbe4,0
02c9d677d0ac7154075bd9b27a71cd2a,0
755bc72f27c1de4b534af87611c50356,0
22b08f236e6170c84e1a052cbd20fd4b,0
7669a56c0119e982a9d0e94c42331b12,0
8100b4a786c0c65fc370273c7333824a,0
c9216eac760da4b0e92abd63943af495,0
25fcd4ff43d3c57d5c0ae15b0d2771a7,0
bd9e5d7c47db4df68f689ce7c87a16cc,0
899fb5d71dd867c5231ef23acd55c96f,0
1da846010b5ba1fd3d83e426b4138537,0
c128bc83926a89214e73125820972463,0
59b1a7d9ea59c40c1ec9ebca82e6a7cc,0
e1af06324645966c345946ecdb4269eb,1
98c4acd47e9a57296bc14690c6da8f2c,1
fbbd7838732e4d6ecc5d222ed57e3b3d,0
e71315c272bea7f4c36b109b97a88afc,0
766b738af6cd54e67196c5de3e2426b7,0
f36c00198f14d0b362649d4598c9fa5b,0
d5f418312634ba9138ce4e39a2361fd7,1
90b8508f2e176df684c66321b85ad409,0
1ba2c46764b0882466d0316515823e09,0
e5cbdf6ead7c97e61d17745666d27772,1
505f17b04cf0787c2c916958ede7db93,1
13bde65427ad118374e918cbc2739eed,0
bddbb9a50a1dac49eebfb3072b31c876,0
4047b12c66c155b3b7d3aafcc15ab69b,0
65d8a83e8b314ddc31e7b447d34bf77f,0
60003d53846038f478a78e77131b0acf,0
89cb89b422b9387f24628e47fcb21249,1
7db95799567e9c571aba5f445595e550,0
5255c581e87263e112b3cea9888f3054,1
07bd690ac29837bc202da9e6152081c0,0
617659fbfe1cb8d9f67f9707120bcf11,0
079eafd9fa05d40f9f6ed9e5fad10c20,0
9b1bb0aa9b44fc4d015076160c5f8e46,0
6797d0e6c01c8a64eb1288091a29b95b,0
911d6addd12fb72cf3361b935dcb3686,0
105d9a8eb29dc76fd3246c881c52c953,0
4cc7517a7112da3c746ed0c91da9376d,0
e83c36ce917ea87e623cba6c21cd1bf3,1
657ad435024de8d1f0ae2c6fb71196a1,1
b107bd025a9b3e8a18d5651a19f99884,0
aced7d3ab4a32aba8d086a304533bfb1,0
259ee980cea52605ae13062634ddc219,0
65cdd4c08e924bfbf751a052ffff106d,1
ddd77d618a9ceb080a837c083936e783,0
8e023f03e35d799e5c7ba9c85b5f8ad7,0
fd83ef4eff79e613570fe9e22793885b,0
5311d581d0bf5e005d84e9793a3f0988,0
cf4754fd8525172dd4fd441b686eaf6d,0
02491297f3da14222b651b552e3f17b7,0
51085b905937c64a8ec611858179051d,0
7c37bfa1d94449156bb48c329aab9b4a,0
1f39a80bc781ec0359b2ba7ad586f42d,0
7e1e3d492f9ad3c4fc76c184d440a934,0
b7a6bed08503ad1ef05d9c4c571fca2a,1
1ee0dcf87f788d6cd66cebbbdb112ba4,0
f54cb96724ce620e189ffc8745d5d54e,0
87a937cc1a4f2111aa300aaad4005726,0
837a1d5530b6224d9156c17c9283d88f,0
ce8059d3b2f44a97eb047f9f7fd7358e,0
5490470ec1927df5612db6409ec89aa5,1
d4b6cc8a0d52d9f81154aca2c7899be6,0
fdbbabb40ff80ae21d9d6397a8d12dbe,1
440d44c11972c7c7fa4bc25b9907fa3a,0
c0ba841a5e0db6cb4ec64b5aaccb6bc5,0
540099a28c29c45d641d5e5dcf03d7c0,0
4f1798a5613877240e598edba57e147d,0
6d62c1b90181d31e065fc456e81f79f8,0
7bac520950195d7162f9a5c09fa4ddd5,1
3197326658fe2f0c3ffdf89e5d197ba2,0
359d4c913cc858e7870c492f70091386,0
0fd3af0b440c210baf948c4b7b758042,0
3c4e6ff7586d9c8af4790b7e62bab997,0
a212f0d416d8f52a979aa402fb9844d2,0
45ff5b970cab87d892552906a635e3f3,0
102ec6d79fb10f844d0327158ec991f0,0
2de6351160e16ffa9fa3a1648ba57282,0
1774e0904c29efe3190815720ccffa6c,0
1c19208112843482eac43b1b27acec7f,0
76c8f0e4672778cab93a83b0364b3eed,0
d3fc30d62118bd155239088587949b89,0
5503bf1ad69af7534671951397370fd7,0
6132f347e8faa376d99689c2ed1b4815,0
5817bc662b61b235ec7c8c14e54b9ee0,0
1f23c203a60adf5221aa8a393ecb495f,0
58d402263bb1869e1d5434e7074fcb6e,0
6852a0f04ef1739033fc73fafa9a64ab,0
03494616e9aae8d94aaeecdfea270aa8,0
b1e0b8ceed63647a6283647740185131,1
0c44e02ecb91e837fe49d88c3c5c41d0,0
442a6fb617543e03b55a3b68dda3cbd3,0
089a99b59831b6a6e8972541c601b949,0
43f5fc8aded5921459997e56f705e6e2,0
fc3412698d5fe4973e40b20cee4e2fec,1
2baba4ac7d411610fa3bd3cd3837373f,0
e714b2ff28eeef0c0bbc4441dd7260a8,1
9512ef2991eff9300183ac9b0b7aac56,0
474e2c1f09582ba70a8909036171f4cb,0
adf4f0c8320158cb587784fe56e5de05,0
65855e2066114ab9de9dfa834730a96b,0
ad5f2f222691495a8ed15784241c06f2,1
95fad13494c5325b4ac2f24fb7fc4339,0
4db8c1c853017c596e8de9259e31e876,1
12ece67a7d1ea0e5d660ea41b2504e40,0
a8da40327b7ac6e45886184ac73452d8,0
d044733c1ec868c359095b02348740d6,0
0710e4836b3c779ff4e2110378cbfd9a,0
07ae25856e7285e0448bb12837c91146,0
56473fabf9d7bcf893240be10ae8e39a,1
c6a4acca85c1b7cc9dcb25bfa7014140,0
b577eab9ce9780815c7fe3ecfc7bdaa5,0
ac27b3625369957e764cc9543c8944ae,0
4f247279913942090b258b058d730bc1,0
7a4e8ef6cce991cafba71a1b075aa4d0,0
f2fdc8c8fe3be73e6abb5563f2138a5d,0
b61baf666e8e1cfa7826f8ec01a5c5ac,0
aff3a414f00f78647bc50dcbccb2c06b,1
d1711552dc22e204a40c572c86eeb1fe,0
8860384c437a754fe3f4c47a8b27da69,0
a5dd480416916e2ca024bc4ce9d45cca,0
c24c3375be06048cf5b0942aff52ab84,0
a920226dd74c635c7859162e5fa1b475,1
45895b69bb80abf8dce3669f12f997d0,0
e5ed6eb1b60ec785718f12d3521b96df,0
e082e7234cb469e2e71e4063136f0665,1
e23ba8e43e097a565ce5cd77581add49,1
2f70040368cb0cd4bfea1410ae8e427c,1
6b96ef7cca2ec9a9e1625b2f18e145ab,0
961153b88a5468a66dc23018ad710431,1
af73cdf31a7d71169b2be8dc8f34c8eb,0
982d653400d2f500062e071ab95c160b,0
070f35f9a6feeac848459c1ef163ae17,0
9e804434ffd5be99d52fc400706bde97,0
69219893792fa45fe23b3ee852be7b0b,0
8a0355eafd0f76f02580e570dca5c350,0
ffd0eff67d2f716a254db82c15e8ae0b,1
45e762e5ccc9530dd2b3a67f9ea67329,1
97c4cca364dfbb55c6c25ccc49abbbc3,0
2793bf1bb6c60c71e9d9e5d58f2764a4,0
88ece2975ae572027b369b2bc78f1836,1
e64f863227870a40e300ce4f0cea2a82,0
671cb23b4ad4dd659944356a9db71044,0
ecea81c922d26d11a58a89e64df7f194,1
d11378c399b62c73a1859a4576273fcf,1
144e701e3981a12454b6bc0ce21c494f,1
9652bdbf7f409638f2a90b0bf5d3550e,1
075097aa743250415770209cfb675337,0
a26eba4487cbe73e28230f9c972ddc11,0
1bdf79055ebc847a755fb2edb25c0256,0
ea2a5638da75dd40a3bf0ceb6c4fb67c,0
beb79cf29962d64f67c62ef81ac061da,0
a69b6cb9f073744e3ea1cab0142a8134,0
558eaf4c63804d4f6a8570b6afd56835,0
e040fa660f7db92a404b05ceb0b5a8de,0
ab93295e7b44a9321fb88be8d7f9348d,0
a076084465fe303f24b7cacbda34a9c8,0
aa973894c090cc989e276ede14c0600f,0
e450562cb0d0121e955b57a038a7ebb1,1
ebb0c1ffe36cebcc01cc06acf675f43a,0
e6fe11ee83bddd817e032fb44da17f4a,1
23a88517863c1f76a957171e3dff539d,1
fbe2c0df40e98bb3f56b76ee82551d17,0
5cc8bfc5356baa14e842d055816845ef,0
6cda5cecf3155539cda2a90e81546841,0
7dfaee1e71cea1eff49327378bd880de,0
2f02762dd231b18578a049ef24b789d6,1
cfc8c2456c0ab4326c03af8726d8e071,1
67824b50acd8977e5ef60e9a9d70c63f,1
4d6e64bb2d8d3d04b805e725815bb13e,0
1bb720431645ab34d0d13ea1184553e2,0
e999645a6ee3c68b9751643afa34656e,0
5f8f2daacf31f89564c5037a5d42c459,0
506aa7925b5767a6b138c0cd8c3a272e,1
6e5871337f34eb5fc4e852d994312b24,0
440601d0c0a60e88da7fd4d1de6b237f,1
d53cf83ead2d7e98c16c1c175481e10e,0
2175bd399e8317272f87fdf559ae0163,0
5e3bac8afdaf2474b35ecf03f02a687f,0
d659240fa879fcf9dd3694897e65ce8c,0
5e9a5781fe833dabae2da78926ffb18f,0
a5f0cf07798c855c12ff350ec337b8d1,0
2d212303426562ea3c88ae0bcc7803b1,0
98aaf59eb345c95513703a858d4b2b93,1
931e87d981859b32dbc0b7d76d821664,1
e50feca4ffc15faffdc290fb4e4eb5ca,0
8174ae3bdcafbaea9b4bdff9e700345a,0
dd6005bcad52a57fa9d9bb376807bbe1,1
a4f537f37c31a877adf4d6041c18571b,1
0479fb57362581db3077204673c35f31,0
8252c6c23ada9b92c43b2cfb1262edfd,0
8c30e3d18f2b0ac8fa1b132d34a0e186,0
e7abc176898b4bc0b59b2b857428c68b,0
7dd8daac35006908fd3c63b00dc22521,0
46be6acc76eade79929e269179d07b48,0
fe1b74ff782ddb46cdde61c20ba1b40e,0
5ecc0a8168ecabbb41c5c0ead6b3a4bd,0
cd0dc90eadf6cbc92259d25fcaa8c0ee,0
3ef0b1ddaf4e0f392b80af30088f09c1,0
28c53a0a7c471ba9d70526ca094bd6eb,0
f272871d4caf4c121ca13b12c7eee07c,0
32fdc25c9391c5179fc253b5c53c8919,0
efa4c210c72449154407b7476deeb61e,0
074cf2655e82d80cf5af9ad922763457,0
e69d4cd20fc244da81263ef8fcb2e78e,0
6343a980552313b00c7ff5d3aff0de44,1
28401696e836d17e9482c8588eb2303e,0
e0387bb8030c938061f332f782cd966a,0
962d61f4d3ef85614c52a2f75728b46a,0
b46ee1336ab62aad953b7b39ec47592a,0
f4bab8ed9459f0fd5ce8ff8925ce2910,0
aa222daeba0c96a86b0e4b06bf03472a,0
198e82ae8a64214cb47d46ad7183f042,0
8c10b4dbc27b75212d771ab6ac238f74,0
31dec72e4c62e1687c729ba5a2d696ae,0
47d8edaac4dabc80ed869d83f81c791a,0
b87b1b9fa88fccdb3c483b8fc72ee3c5,0
c7b63028bc1da2fcf025d049c2def781,0
85adb794efa4cedc27d5f955cb582165,0
72499fe353a417b4a83d01cd1326b7a1,0
bf81a75c98d01d04ea7faa679c83fa5d,0
f9290e0762847278866756850aed6036,0
95fca2cde11739d60591507154f16fbd,0
c4916661e0b0005d384bade1046c8911,0
1b8b143b1debcec2b05249ababed5b20,0
e64b4d9f489c5af2ef1b8aa1f5070b17,0
6d51f8c95274abe75faf8c077361ac50,1
da9dd05be4f3ce09f7660f39b1ae4d9a,0
05da5d4b378aaa68d7c81263b69fb9a3,0
ec02c7001df124dffddd2fe79f9559af,0
1ecee517d02e6109f714e7a22ef2e060,0
597af1e54fc77f5eab163a878bc94884,0
86d08fb6b497732eb1a0a9bb8809615e,0
035fda9144e872078f65dac9645c6fd1,0
5caeee2726493433a4ee8723164134d5,0
efc25c202dd7648dc6ab1dff7278e630,0
31350dd37e8bc85238d46fdd736f2550,0
585039add62c02e7b56ab2b69ad0b66d,0
d05c233d4957a471171986667d092c81,0
c5af6b4dc4535411c3a86d3a87f50ff2,0
110c174fc8dbe9f040086a138111e17f,0
0239809db13375091dd9912fe3ff20fd,0
48d0a5107fa9e27e1b0cade76c7d33cc,0
0d624d9187998c00808358b3cb4907a0,1
1169d8ea1898d2c275d27606cebc2034,0
aa52e54bd499c60e6c2579db501836b3,0
a32b875363d1040f5b921618e67f0285,1
d425d9ab40e61894a3e76363f1d5e796,0
7ce8e914497c80af9e6581fb6a9c93ae,0
b01f14a138f2d1ffc5b70d27a9c90065,0
d9a98fc86e36fb410ff6326bcc459f0f,0
6e7f2500ee29dc0b6dce4107cedd029a,0
d2dc8eb896817c69c048b7c79c9538b7,0
9dbb83d598c3d195a1204c84c2665c51,0
209346544fe4822f57896c2b152d76f2,0
f09ab7957da0cb6272994e2d928d4434,0
9c5fcaca23fdf000790a32485eba6428,0
e6b8b095772c0756bd7210f12860dfb5,0
a9adab9a37dd273e9ae91891b77e4258,0
dd83479eb7b1c19116d40f3036a8574e,0
94b31e300e6ab881c30d3d114c85b122,0
dd644c75362bba143adaef53fdf833cf,0
9e467d22a7160638594ab3d53d750489,0
ac4b57c8acc0b617c4357b5d3565c793,0
55dabea05e45a1003b2e22a480224455,1
d05a8c5fcaf278589cd703639509d61a,0
cb356f0353ca6535686be27dbb9dbf5d,0
f1bf3da966cc23fefc01f0117f9e9ab2,0
89e5640258539b0eeb2137f73e5f6818,0
c78f8f35d22002a2229ccad8e7565e4f,0
b379ac46b4fb34c7296d5beae2453016,0
0c71bfd0d07e806e379298cf1c8d0bb7,0
cedbcf15733be30765beb37da626e120,0
08e5fac252d938484c70b9d2f0144d31,0
d508a3023974e80b7916a2c5747d4933,0
5e0d1859979c1a8058b1a67b0d2d6b17,0
2a835f5a9376ca40270235c9e1a2d397,0
0c80b1107c5b673ae4619bc62ced32c7,0
2a7a8b90fc92933327d0435b5d3448f5,0
463ff785253e41595ac12d4696aa04a6,0
7482b284332007830ea310b357f3f37c,0
d9a66f98eaf4e3537a531830e03571de,0
45efd8ccbfc1107a542b3dd8da785de6,0
907cca43790ba69d38bc2a54a98e802e,0
fe8fceb7883c014bfadc8665fc59a82c,0
60dc40f43502c915d3ef7321a226db34,0
4dc77365acb7fce9f4f99d8674ddf29e,0
57652bd29d123c63da45fabdbf5e519c,0
179c7ce66aae88687a45b3ee66abcbf1,0
e6bd81613fb9abcace98aa9a6ea02cae,0
b22e88f8db4756af09af1a41838f4f26,0
3358ddee94d97f3f8dcbb1dfa80efcda,1
08b108a134d57e6062e08f256ca585d3,0
15c7f3c2e548b2773de313afd1b671e8,0
e2ee4ee7209772099c3de33603fd6506,1
117fca9a5f1ca174700146fce546f0bc,0
e442d49f7c2054cf590f64b9bdb95fd9,0
cbaa6d584c8a723d3d96c00d76fbe320,0
58a24125d877c5c7d54458f2c8f9dc3b,0
e62cd0ffd4cb07f199ac1367d17d411f,0
78aac49c1a076a8892bad077decb5d09,0
5dbe0ad7f318132f570df56043476038,0
071e0be18cdf501a43a58b342507e747,0
404135e34689912f262bb5b574bc7710,0
1a7f0104ad0483d469006e24056ea217,0
63c112c6ae9fe391bbffd9e0cbab6943,0
50d6f9bf6e7884046fb6f1e36c2eb2db,0
ef86f61b07f71197db2cdfd181bfbc7d,0
befd2bfba3970db335099881fccad4ac,1
2c2b2a84cde4949ecc34ee1a040eba94,0
57361a1f361ea994dd305fd321f5a1b2,0
71624d08d848fa5abd48cf205de88aa1,0
1e6b85dc9a30bb98cb63ffb323f881f0,0
c520d6f7c6b6fb377be6931fc4075daa,0
5e40b0ac0c34a3692115b1e6dcb11853,0
6a207433937e4c7bff9c4e69c68e52ed,0
9fa4369ee855ed8e72aa7eea0a8b16f3,0
4fe14f150a79b29279f597c3c0198a14,0
f1656a9f32aadb86e07bda9543898ee7,0
bd188bb7657d823560ecab2b32234e60,0
6d8c7d2a3b5b06040e08aff94f5bca60,1
9dbcfadff714cf1d92e386c40ff686b3,0
98465d96f7a5116be9f166c2d5362f0d,0
89ea90e5e6842b1959c7572d0a3b8161,0
4043fe1419640dffea2134c7457456aa,1
ff4075f28e9f6513e330b37a2687fa73,0
02a70ea0532a0bc5e8a985e1512023ee,1
684bfb010da404f4384f1eb79c2783da,1
cf1d0e25dbd3aa5ab606a30642d0203a,0
0249c7ef27e35791c35862dfc297a60c,0
7a70a8a7476c680299fe1dbb359a1c05,0
136db675e1a44c1cab23f3cb74d38410,0
3fdec422fd46e6e77d09e012f1d19940,0
e9c2e3317654ae07254b003f2e46872b,1
936594a81a63e0dc67160ab18c5f646e,1
1bb3aad6d57925572d395b4917331c34,0
61e914cf8b66d0cfa517b60ec4d5fa83,1
4c17f20b070258b6344d3647c0ceb66a,0
7034d0cc9054c33890c84b4e4a766b35,0
f34867ae2f280532a78182b54f62d96c,0
37724aab6e33698bac6ae429a8801b66,0
bcf2f231db95cbdbe22490374e31659a,0
4c25f6cc5a888afc986b444573e429a3,0
8c5c167d1624b2a00640d845314c3724,0
7f6e86d0014dce222cf138666179b4ec,0
b1255e01ba0bff4c3db7452035d7bb99,0
269b555292021332849c398237cc9606,0
00a6ae1acf1639f398e810e5fc1e3b89,0
3fd80a160989ac7e09d7fc7f9a2af0e3,1
98882429ddb73c0f12f6c71834d6536d,0
7e2417979f19431487ba7136e5f6c367,0
eeb3ed6506785fd94448df3c3a2770c8,0
efcd018ee54afa8376674a67aa9efcaf,0
cafb191540c306ddee5ef407c0a50b96,1
2d7275430c5fceb67b11cf628b3cbd3a,0
ee8be7bd06575044ca3046ab417906e0,1
3fcbd36608244c343ef5b8d7cf28d7ab,0
01cdd6ef4e53a5c23e919680f8b7f773,0
00ac827e294aba614b40a65d8580a26c,0
8d256d4b91bd4da9e00f8f3938e346aa,0
7148fded5bebe0f3402bd24791c3161a,1
cf6b1d4cd9a33d82b26b261257ac5ac2,0
98c8be6cabfc7e73cc0a2c5d6b99214d,0
a2e31772c58660fbac7a4dcca1b25aab,0
0b5704d66f38a2ac59931957bf7946a8,0
dc29adf1dd05bd5a25319d7e73e8660b,0
1a7ecf286db7176b4d20ac6933d148f6,0
218f394cf42316367a1f0e6e7ed36d68,0
049dfc9cee2ef3e41077c0de4843c670,0
43b457ae120a04cfc603cec2106762cb,1
9833aeb50fe68c371bcb0cf9a20a8835,0
d0155d2ae32e519e061c4cf608a5b089,0
3009684cde0895c642eb1de38bc05e82,0
f09c9f2f0fcf17e424ec160b17b3a7a1,0
f3f52282ee565a8c9546c436fbdddbba,0
ff90438981441870f7350c98b0c93a56,0
a35b3a9584f71df827bf15708ff625c1,0
6c0b56e0f0ee17802871c83933f30226,1
5c8cce61ee7678fb3ef2eb008a148fe8,0
a737ee07fdb75586a5ed47ebfa7f2c27,0
bc854c4f6a8c2baf9d10f77eb64fe063,1
441c7ee48297b7db5737ecdb26a1e0e3,0
dbfcc430bd699ae9d93c39a9416a83a1,1
b7d9a295befef06ec70c66ff8e5b1acf,0
85895d13cfed30c14be84ec09e829f49,0
9770a2d37373f66b74c89559cbad4d26,0
e6875cc15764355bb0de66078ea8b84e,0
c3d1f00424683d70dd4aae204efaf532,1
b73e8b008c5cd05b0ab8b8f03699b934,1
738b9246aa433d5cf0ee03729741e9e9,0
4be811be01f48af6ab8c163268aebe7e,1
efa5d36488c36cd337a68216bd247258,0
cdc0e234e240e323bfad07d4f407a387,0
4019ea275595406732cd4afc4dabaccb,0
538e507d0c93a12a666e3edafc317d84,1
130056624bc0f30da9970fb4837156d7,0
23adb56735119ac307cd8980047be271,0
e78c0b59a5cdf06e43c705e214b44581,1
fd9495ade74f564b5628b84a5904b3e1,0
bc4978b86af01871022fa5650f337559,0
a58ea20ae1d6489aaa3898e20e278656,0
59996351970f3fe8404c28911411ff66,0
93805b5eebbc643d49e8f3ac765b6de9,0
2cc8b05ba2f9e1226c29507108ea42d3,0
13f12cc061accab795ad13310f0a5618,0
812463dbf05a1ada1d0617c7f9d3080e,0
1e7947a4052b3852cb62e133b60afae1,0
8e29ed3e178d0ddcd2dc897e4187a688,0
99a3b1288be30570179f1d4b16eee805,0
ebcfb51be70ec9938919629c2ec119db,0
8e7f3a7566f3cdda4d5d4fe01fb059fe,1
996e84a335fdb32df7e1be6f799ee6fe,0
bf5af0e077cde15c5b6b3a8c751577cb,0
f50663443199d12117a43ba16541d3d4,1
8a696c9ad9b8c87fd19d22a9525e30d9,0
773a0a5e31bf76bf7c588c6266d6b919,0
783be3117e7f4491c88013d38dc4dd0c,0
f88ddaa29b58c2d57e4943ad5820b9bc,1
58bbee6ffde0df4b68b1ba6c1d73eac5,0
79708518432a2c2bd358b1ac42bfcfe1,0
c611ec490bb3ea860a9f2b2d292f9d6e,0
88c0666136c33a5ca490c9950ffc667d,0
7817f2d2864e0bcd402ae76efbaa80c2,0
493242f3839954d9f61ff513fee7103e,1
f197cd9f9237d3eec8516cd8d6ddcbf7,0
4a920d574a54eed93165c4ebfe335a9d,0
8475075846888a3421ad1823eedfdb32,0
feca884905db29000eec12471283ee3b,0
a798246f1214ee78eb7767fdc27d6fa9,0
959db57ced32578a4c51e8794c6e2b27,0
d3ebfd728cf7df2fd3d0b3932c51c3b0,0
94f470ee2975064feccc797b7bbd5800,0
f349e511f55587e37d943169a0d58d9b,0
d90c9f075d62250b22421bd3f0f6aa89,0
80f126e79ed4bf34d69463166658d26d,0
1d2b1c45ce902f22f568ebb8687e2b96,1
e4c5829474adae66ae268711495f69ea,0
44ee132220034ecf6faee4910ab1e307,1
4f163d5ae5effefe9329230a4523c460,0
5fd4ed0b3f3d9f678e9240249cc76cfe,0
89f1f51ad3d9f29224a5042b5a43287f,0
e39ec86af508b47a7086bf38569d2e16,0
